DATA,Temperatura massima (°C),Temperatura media (°C),Temperatura minima (°C),Temperatura classe,Precipitazione (mm),Precipitazione classe,Velocità media (m/s),Velocità raffica (m/s),Settore prevalente,Durata calma (min),Tempo permanenza (min),Vento classe,Umidità massima (%),Umidità media (%),Umidità minima (%),Umidità classe
2003-09-18,20.9,13.4,9.9,MYYY,0.0,MY,0.9,4.6,,150,,MYY00Y,80,56,30,MYYY
2003-09-19,20.8,14.0,9.8,MZ00,0.0,MZ,0.9,5.1,,210,,MZZ00Z,72,50,25,MZZZ
2003-09-20,21.2,13.9,9.5,MZ00,0.0,MZ,0.6,4.9,,460,,MZZ00Z,72,53,29,MZZZ
2003-09-21,20.5,13.6,9.8,MZ00,0.0,MZ,0.5,5.9,,580,,MZZ00Z,76,60,36,MZZZ
2003-09-22,18.2,11.7,8.5,MZ00,3.4,MZ,0.6,5.1,,440,,MZZ00Z,96,72,43,MZYZ
2003-09-23,17.3,11.5,8.1,MZ00,0.0,MZ,1.3,5.8,,150,,MZZ00Z,93,71,41,MZZZ
2003-09-24,16.7,10.0,5.5,MZ00,0.0,MZ,0.9,5.8,,280,,MZZ00Z,96,65,42,MZZZ
2003-09-25,13.8,8.7,4.7,MZ00,0.6,MY,0.5,4.2,,690,,MYZ00Y,99,87,60,MZZZ
2003-09-26,17.3,8.7,2.9,MZ00,0.0,MZ,0.4,3.4,,690,,MZZ00Z,99,68,36,MZZZ
2003-09-27,13.8,8.5,5.0,MZ00,0.2,MY,0.4,4.1,,800,,MYZ00Y,99,72,49,MZZZ
2003-09-28,8.2,6.5,5.7,MZ00,8.2,MZ,0.3,3.9,,880,,MYZ00Y,99,98,91,MZZZ
2003-09-29,16.4,9.9,6.8,MZ00,0.0,MZ,0.9,6.5,,490,,MYZ00Y,92,60,31,MZZZ
2003-09-30,13.8,8.7,5.4,MZ00,0.0,MZ,0.5,5.8,,570,,MZZ00Z,99,83,54,MZZZ
2003-10-01,10.1,8.1,7.5,MZ00,24.2,MZ,0.5,10.6,,450,,MZZ00Z,99,98,91,MZZZ
2003-10-02,14.8,9.5,6.6,MZ00,0.0,MZ,0.3,3.1,,790,,MZZ00Z,99,94,74,MZZZ
2003-10-03,19.6,11.8,8.1,MZ00,1.0,MY,0.6,7.0,,390,,MZZ00Z,99,77,31,MZZZ
2003-10-04,13.4,9.9,6.1,MZ00,0.0,MZ,1.5,8.4,SW,50,610,MZZYYZ,75,57,48,MZZZ
2003-10-05,6.5,3.2,1.1,MZ0Z,0.0,MZ,1.7,14.4,WSW,10,400,MZZYYZ,76,53,42,MZZZ
2003-10-06,12.0,5.3,0.3,MZ00,0.0,MZ,1.7,8.0,SW,70,590,MYZYYY,49,34,9,MZZZ
2003-10-07,11.3,7.3,5.5,MZ00,5.0,MZ,2.3,11.5,SW,10,610,MZZYYZ,82,55,34,MZYZ
2003-10-08,11.6,6.6,1.2,MZ00,0.4,MZ,2.1,13.3,SW,30,420,MZZYYZ,83,35,10,MZYZ
2003-10-09,13.3,10.0,7.7,MZ00,0.0,MZ,2.4,13.6,SW,40,670,MZZYYZ,61,53,41,MZZZ
2003-10-10,18.9,11.3,6.9,MZ00,0.0,MZ,0.7,4.6,,390,,MZZ00Z,68,44,29,MZZZ
2003-10-11,17.4,10.1,4.0,MZ00,0.0,MZ,,,,,,M00000,98,56,33,MZZZ
2003-10-12,15.5,7.4,1.2,MZ00,0.0,MZ,,,,,,M00000,97,78,50,MZZZ
2003-10-13,14.1,8.2,5.9,MZ00,0.0,MZ,,,,,,M00000,97,76,43,MZZZ
2003-10-14,10.8,7.5,5.8,MZ00,0.6,MZ,,,,,,M00000,99,89,74,MZZZ
2003-10-15,6.4,3.6,-0.3,MZ00,0.0,MZ,,,,,,M00000,99,92,70,MYYY
2003-10-16,9.9,1.5,-3.1,MZ00,0.0,MZ,,,,,,M00000,91,69,28,MZZZ
2003-10-17,2.6,0.2,-1.8,MZ00,0.0,MZ,,,,,,M00000,98,86,73,MYYY
2003-10-18,1.6,-0.7,-2.2,MZ00,0.0,MZ,,,,,,M00000,99,86,69,MYYY
2003-10-19,9.0,1.4,-2.9,MY**,8.4,MZ,,,,,,M00000,99,72,39,MYYY
2003-10-20,8.3,2.0,-1.6,MZ00,51.2,MZ,,,,,,M00000,99,92,69,MYYY
2003-10-21,7.5,2.8,-1.3,MZ00,1.0,MZ,1.4,7.1,SW,60,550,MZZYYZ,98,59,32,MZYZ
2003-10-22,9.4,1.5,-2.4,MZ00,0.0,MZ,1.3,6.5,,220,,MYZ00Y,89,52,21,MZZZ
2003-10-23,6.0,-0.5,-4.1,MZ00,2.6,MZ,,,,,,M00000,95,63,41,MYYY
2003-10-24,3.2,-1.7,-4.3,MZ00,0.0,MZ,1.2,5.5,SW,20,420,MZZYYZ,67,49,35,MZZZ
2003-10-25,4.7,-2.5,-5.9,MZ00,0.0,MZ,0.9,4.4,,170,,MZZ00Z,65,46,18,MZZZ
2003-10-26,3.8,-2.3,-5.3,MZ00,3.2,MZ,,,,,,M00000,99,54,22,MYYY
2003-10-27,2.6,-2.0,-4.4,MZ00,0.6,MZ,,,,,,M00000,99,91,70,MYYY
2003-10-28,3.1,-1.4,-3.5,MZ00,0.0,MZ,,,,,,M00000,96,83,59,MYYY
2003-10-29,1.2,-1.3,-2.7,MZ00,9.8,MZ,,,,,,M00000,99,89,81,MYYY
2003-10-30,3.9,-0.4,-2.4,MZ00,1.8,MZ,1.5,8.2,,30,,MYZ00Y,99,73,37,MYYY
2003-10-31,1.1,-1.7,-2.4,MZ00,43.0,MZ,,,,,,M00000,99,96,79,MYYY
2003-11-01,7.3,1.8,-1.2,MZ00,7.0,MZ,,,,,,M00000,99,80,54,MYYY
2003-11-02,10.3,3.5,0.3,MZ00,0.0,MZ,1.7,6.4,SW,60,700,MZZYYZ,62,51,28,MZZZ
2003-11-03,11.2,4.9,-0.6,MZ00,0.0,MZ,1.6,6.0,SW,0,670,MZZZZZ,61,49,31,MZZZ
2003-11-04,11.9,4.3,1.3,MZ00,0.0,MZ,0.8,4.9,,340,,MYZ00Y,69,46,26,MZZZ
2003-11-05,15.9,6.1,1.4,MZ00,0.0,MZ,0.5,2.7,,530,,MZZ00Z,67,28,16,MZZZ
2003-11-06,16.0,6.3,-1.3,MZ00,0.0,MZ,0.4,2.5,,740,,MYZ00Y,89,31,17,MZZZ
2003-11-07,0.4,-1.6,-3.1,MZ00,0.0,MZ,0.9,12.6,,100,,MYZ00Y,99,86,70,MYYY
2003-11-08,-0.7,-2.8,-4.6,MZ00,3.2,MZ,,,,,,M00000,99,93,83,MYYY
2003-11-09,8.3,1.4,-4.3,MZ00,0.0,MZ,,,,,,M00000,95,79,50,MYYY
2003-11-10,9.8,4.1,1.4,MZ00,0.0,MZ,,,,,,M00000,88,75,52,MZZZ
2003-11-11,10.2,1.7,-1.1,MZ00,0.0,MZ,,,,,,M00000,99,80,48,MYYY
2003-11-12,2.2,-0.3,-1.5,MZ00,0.0,MZ,,,,,,M00000,99,99,91,MYYY
2003-11-13,9.4,3.4,0.1,MZ00,0.0,MZ,1.3,6.0,S,70,460,MZZYYZ,93,49,29,MZZZ
2003-11-14,6.9,2.9,-0.3,MZ00,0.0,MZ,1.4,5.5,SSW,140,490,MZZYYZ,66,48,32,MZZZ
2003-11-15,5.5,0.7,-2.4,MZ00,0.0,MZ,,,,,,M00000,99,70,37,MYYY
2003-11-16,3.0,0.1,-1.4,MZ00,4.8,MZ,,,,,,M00000,99,96,82,MYYY
2003-11-17,10.4,5.2,1.9,MZ00,0.0,MZ,2.3,7.5,SW,0,1020,MZZZZZ,99,69,48,MZZZ
2003-11-18,16.4,8.2,4.4,MZ00,0.0,MZ,1.0,5.8,,560,,MZZ00Z,54,42,27,MZZZ
2003-11-19,16.4,8.9,6.4,MZ00,0.0,MZ,1.2,4.3,,260,,MZZ00Z,52,43,27,MZZZ
2003-11-20,14.2,7.3,1.4,MZ00,0.0,MZ,1.2,5.8,,500,,MZZ00Z,77,46,29,MZZZ
2003-11-21,5.3,2.0,-1.0,MZ00,0.0,MZ,0.5,4.4,,470,,MYY00Y,99,87,72,MYYY
2003-11-22,2.3,1.6,0.8,MZ00,0.0,MZ,1.5,5.6,NE,50,500,MZZYYZ,99,99,99,MZYY
2003-11-23,2.4,1.6,0.8,MZ00,0.8,MZ,0.9,6.2,,150,,MZZ00Z,99,99,99,MZYY
2003-11-24,2.2,1.9,1.5,MZ00,2.8,MZ,,,,,,M00000,99,99,99,MZYY
2003-11-25,4.7,2.0,0.2,MZ0Z,0.0,MZ,,,,,,M00000,99,99,99,MZYY
2003-11-26,9.9,2.0,-0.8,MZ00,0.0,MZ,,,,,,M00000,99,98,77,MYYY
2003-11-27,1.1,-0.5,-1.6,MZ00,28.4,MZ,,,,,,M00000,99,92,69,MYYY
2003-11-28,2.9,-0.4,-2.9,MZ00,0.0,MZ,1.4,8.6,SW,80,250,MZZYYZ,72,57,46,MZZZ
2003-11-29,8.3,0.1,-3.2,MZ00,0.0,MZ,1.4,5.0,SSW,50,780,MZZYYZ,70,55,34,MZZZ
2003-11-30,4.4,-0.2,-2.3,MZ00,3.4,MZ,0.8,4.7,,550,,MYZ00Y,99,74,54,MYYY
2003-12-01,-1.4,-2.0,-2.5,MZ00,2.8,MZ,1.4,7.8,NNW,0,290,MYZYYY,99,99,99,MYYY
2003-12-02,-0.1,-0.8,-1.8,MZ00,2.2,MZ,,,,,,M00000,99,99,99,MYYY
2003-12-03,1.9,0.5,-0.2,MZ00,3.4,MZ,,,,,,M00000,99,99,99,MYYY
2003-12-04,2.4,1.2,-0.1,MY**,7.6,MZ,0.8,10.3,,280,,MYZ00Y,99,98,91,MYYY
2003-12-05,5.5,1.3,-1.2,MZ00,0.0,MZ,0.6,3.7,,460,,MYZ00Y,99,79,61,MYYY
2003-12-06,8.4,4.1,0.9,MZ00,0.0,MZ,2.6,8.3,SW,0,1000,MZZZZZ,71,40,28,MZZZ
2003-12-07,3.7,-3.2,-9.7,MZ00,0.0,MZ,1.0,5.7,S,90,260,MYZYYY,99,70,32,MYYY
2003-12-08,7.6,-3.1,-9.7,MZ00,0.0,MZ,0.8,3.3,,350,,MZZ00Z,77,33,15,MZZZ
2003-12-09,4.7,-2.1,-5.2,MZ00,0.0,MZ,0.7,6.0,S,120,400,MYZYYY,47,32,18,MZZZ
2003-12-10,-1.0,-4.7,-6.6,MZ00,0.0,MZ,0.3,3.8,,830,,MYZ00Y,76,61,44,MZZZ
2003-12-11,5.7,-1.5,-5.1,MZ00,0.0,MZ,0.8,4.5,,320,,MZZ00Z,71,52,35,MZZZ
2003-12-12,10.3,5.4,2.2,MZ00,0.0,MZ,1.7,9.0,SSW,20,580,MZZYYZ,55,40,24,MZZZ
2003-12-13,13.5,6.5,1.4,MZ00,0.0,MZ,1.9,5.9,SSW,20,450,MZZYYZ,38,32,22,MZZZ
2003-12-14,10.6,5.5,0.2,MZ00,0.2,MY,2.6,12.1,WNW,10,450,MYZYYY,67,44,22,MZZZ
2003-12-15,0.9,-1.9,-5.5,MZ00,0.0,MZ,2.6,11.8,WNW,40,400,MZZYYZ,50,39,23,MZZZ
2003-12-16,4.0,-0.8,-5.5,MZ00,0.0,MZ,1.6,10.9,SW,120,440,MZZYYZ,44,28,18,MZZZ
2003-12-17,3.9,-1.5,-5.5,MZ00,0.0,MY,,,,,,M00000,63,37,23,MZZZ
2003-12-18,0.5,-3.7,-5.3,MY**,0.0,MY,,,,,,M00000,81,68,51,MYYY
2003-12-19,4.9,-1.7,-4.4,MZ00,0.0,MZ,,,,,,M00000,85,67,38,MZZZ
2003-12-20,5.1,0.9,-2.6,MZ00,0.0,MZ,2.2,7.2,SW,70,710,MYZYYY,70,58,42,MZZZ
2003-12-21,5.2,0.2,-3.4,MYYY,1.4,MY,2.0,9.7,,140,,MYZ00Y,99,68,42,MYYY
2003-12-22,-1.8,-4.8,-8.2,MY**,0.0,MY,2.1,10.4,,30,,MYY00Y,79,50,37,MYYY
2003-12-23,-4.1,-7.6,-9.4,MZ00,0.0,MZ,2.1,11.6,SW,30,390,MZZYYZ,53,38,27,MZZZ
2003-12-24,4.5,-3.4,-8.1,MZ00,0.0,MZ,0.9,7.0,S,130,690,MYZYYY,42,29,16,MZZZ
2003-12-25,11.3,3.8,-1.6,MZ00,0.0,MY,1.4,4.5,,190,,MZZ00Z,33,26,17,MZZZ
2003-12-26,10.5,5.5,3.6,MZ00,0.0,MZ,1.9,6.0,SSW,10,1100,MZZYYZ,34,28,22,MZZZ
2003-12-27,4.5,-0.3,-5.2,MZ00,0.0,MY,0.7,5.3,,300,,MZZ00Z,68,47,31,MZZZ
2003-12-28,-2.6,-4.3,-5.9,MZ00,14.0,MZ,,,,,,M00000,96,89,62,MYYY
2003-12-29,3.2,-2.8,-4.9,MZ00,0.0,MZ,1.1,7.0,,350,,MZZ00Z,81,61,37,MZZZ
2003-12-30,4.1,-2.4,-4.3,MZ00,1.4,MZ,,,,,,M00000,93,81,59,MYYY
2003-12-31,0.9,-1.9,-3.6,MZ00,0.6,MZ,,,,,,M00000,99,83,60,MYYY
2004-01-01,3.2,-1.5,-3.9,MZ0Z,1.6,MZ,,,,,,M00000,99,71,43,MYYY
2004-01-02,0.3,-3.6,-6.8,MZ00,0.0,MZ,,,,,,M00000,97,71,40,MYYY
2004-01-03,5.5,-4.1,-7.2,MZ00,0.0,MZ,0.6,2.1,,480,,MZZ00Z,80,54,25,MZZZ
2004-01-04,6.3,-0.4,-4.5,MZ00,0.0,MZ,1.8,6.6,SSW,0,510,MZZYYZ,40,25,14,MZZZ
2004-01-05,8.0,3.9,-2.0,MZ00,0.0,MZ,2.2,9.0,SW,0,580,MZZZZZ,44,23,11,MZZZ
2004-01-06,7.9,2.0,-2.3,MZ00,0.0,MZ,0.7,3.9,,580,,MYZ00Y,61,49,30,MZZZ
2004-01-07,9.0,2.9,-0.8,MZ00,0.0,MZ,1.6,6.6,SW,10,620,MZZYYZ,58,44,25,MZZZ
2004-01-08,6.5,0.5,-3.1,MZ00,5.2,MZ,1.2,6.1,,300,,MZZ00Z,99,49,24,MYYY
2004-01-09,3.4,0.7,-2.1,MZ00,1.0,MY,3.2,12.4,SW,0,990,MZZZZZ,99,70,46,MYYY
2004-01-10,5.7,2.1,-1.5,MZ00,0.0,MZ,2.7,11.6,SW,0,540,MZZZZZ,72,47,19,MZZZ
2004-01-11,6.2,4.0,1.4,MZ00,1.0,MZ,2.2,13.2,SW,10,780,MZZYYZ,89,62,46,MZZZ
2004-01-12,5.2,1.8,-0.5,MZ00,22.0,MZ,2.0,12.6,,110,,MYZ00Y,99,85,45,MYYY
2004-01-13,7.5,3.6,1.1,MZ00,26.0,MZ,2.3,15.4,SW,110,560,MYZYYY,99,85,49,MZZ0
2004-01-14,5.5,2.5,-3.6,MZ00,2.0,MZ,2.6,13.6,SW,10,570,MZZYYZ,95,60,23,MZ*0
2004-01-15,-2.9,-4.6,-6.5,MZ00,2.6,MZ,3.0,15.8,SW,20,720,MZZYYZ,90,57,37,MZ*0
2004-01-16,2.2,-1.9,-5.5,MZ00,3.6,MZ,2.0,10.5,SW,10,650,MZZYYZ,94,63,25,MY**
2004-01-17,1.0,-1.5,-3.1,MZ00,7.6,MZ,,,,,,M00000,99,80,46,MY**
2004-01-18,-0.5,-3.3,-4.6,MZ00,7.6,MZ,,,,,,M00000,99,91,76,MY**
2004-01-19,3.9,-2.1,-7.3,MZ00,0.2,MY,,,,,,M00000,93,62,24,MY**
2004-01-20,5.0,3.4,1.9,MZ00,0.0,MZ,2.2,14.4,NW,0,400,MZZZZZ,64,47,32,MZ*Z
2004-01-21,4.0,1.5,-1.2,MZ00,0.0,MZ,1.9,22.0,NW,20,330,MZZYYZ,40,27,20,MZ00
2004-01-22,6.1,0.5,-6.9,MZ00,0.0,MZ,1.9,10.2,SW,40,620,MYZYYY,87,38,22,MZ00
2004-01-23,0.6,-5.4,-8.4,MZ00,0.0,MZ,,,,,,M00000,94,86,59,MY**
2004-01-24,6.9,-0.3,-9.8,MZ00,0.0,MZ,,,,,,M00000,95,56,21,MZ*0
2004-01-25,0.2,-3.7,-8.0,MZ00,0.0,MZ,1.9,7.7,SW,0,310,MZZYYZ,64,42,28,MZ00
2004-01-26,-4.4,-7.0,-8.3,MZ00,10.2,MY,,,,,,M00000,89,75,35,MZ*0
2004-01-27,0.2,-5.7,-9.0,MZ00,0.0,MZ,,,,,,M00000,91,63,37,MZ00
2004-01-28,-3.5,-6.7,-7.9,MZ00,0.0,MZ,2.0,10.6,WSW,10,450,MZZYYZ,70,45,32,MZ00
2004-01-29,-6.7,-8.7,-10.3,MZ00,0.2,MY,1.9,11.5,SW,30,310,MZZYYZ,83,45,16,MZ00
2004-01-30,0.4,-5.4,-11.0,MZ00,0.0,MZ,2.7,8.1,SW,0,770,MZZYYZ,30,20,15,MZ00
2004-01-31,2.5,-0.9,-5.3,MZ00,0.0,MZ,2.3,7.5,SW,0,760,MZZYYZ,80,56,24,MZ00
2004-02-01,13.5,5.7,-1.0,MZ00,0.0,MZ,2.8,8.1,SW,10,680,MZZYYZ,76,26,6,MZ00
2004-02-02,13.7,7.8,4.0,MZ00,0.0,MZ,3.1,8.0,SW,0,810,MZZZZZ,20,13,7,MZ00
2004-02-03,17.2,9.2,6.7,MZ0Z,0.0,MZ,1.9,6.4,SSW,90,760,MZZYYZ,27,17,8,MZ00
2004-02-04,17.0,9.8,6.2,MZ00,0.0,MY,2.7,6.6,SW,0,940,MZZZZZ,20,14,6,MZ00
2004-02-05,16.2,10.2,7.6,MZ00,0.0,MZ,3.2,8.2,SW,0,840,MZZZZZ,23,15,9,MZ00
2004-02-06,14.8,9.0,6.1,MZ00,0.0,MZ,3.2,8.2,SW,0,870,MZZZZZ,30,19,12,MZ00
2004-02-07,8.4,4.7,-1.0,MZ00,0.0,MZ,2.6,11.3,SSW,0,320,MZZZZZ,60,44,27,MZ00
2004-02-08,3.5,0.1,-1.9,MZ00,0.0,MZ,2.3,13.2,W,0,450,MZZYYZ,53,32,13,MZ00
2004-02-09,6.2,2.1,-1.4,MZ00,0.0,MZ,1.9,9.8,SW,0,330,MZZZZZ,39,21,10,MZ00
2004-02-10,9.1,2.5,-1.5,MZ00,0.0,MZ,1.3,6.4,SW,120,410,MZZYYZ,34,24,14,MZ00
2004-02-11,8.5,3.7,-0.3,MZ00,0.0,MZ,3.0,13.5,SW,20,710,MZZYYZ,52,39,24,MZ00
2004-02-12,11.6,4.5,-2.1,MZ00,0.0,MZ,2.2,8.0,SW,20,540,MZZYYZ,73,30,15,MZ00
2004-02-13,10.1,3.5,-2.1,MZ00,0.0,MZ,2.2,6.8,SW,10,580,MYZYYY,52,37,23,MZ00
2004-02-14,13.2,5.4,1.8,MZ00,0.0,MZ,1.8,5.9,SSW,110,620,MZZYYZ,34,27,12,MZ00
2004-02-15,10.3,5.1,-0.8,MZ0Z,0.0,MZ,1.7,6.1,SSW,30,440,MZZYYZ,34,23,16,MZZ0
2004-02-16,9.8,0.7,-4.6,MZ00,0.0,MY,,,,,,M00000,89,52,17,MZ00
2004-02-17,7.1,-0.2,-3.9,MZ00,0.0,MZ,,,,,,M00000,92,67,34,MY**
2004-02-18,5.1,-1.0,-3.5,MZ00,0.6,MZ,,,,,,M00000,97,59,33,MY**
2004-02-19,-2.9,-5.2,-7.2,MZ00,1.2,MZ,1.0,8.1,E,40,210,MYZYYY,96,84,63,MY**
2004-02-20,-2.3,-5.2,-6.8,MZ00,0.0,MZ,1.1,9.4,NW,70,310,MYZYYY,94,79,61,MY**
2004-02-21,-3.2,-4.4,-5.8,MZ00,13.2,MZ,1.6,10.3,NNE,0,400,MYZYYY,99,95,92,MY**
2004-02-22,7.1,0.2,-3.2,MZ00,5.8,MZ,,,,,,M00000,99,94,73,MY**
2004-02-23,4.4,-1.1,-7.2,MZ00,1.4,MZ,1.6,9.3,W,80,320,MYYYYY,99,63,40,MY**
2004-02-24,3.6,-4.5,-9.6,MZ00,0.0,MZ,1.7,10.9,WSW,80,270,MZZYYZ,70,33,8,MZ00
2004-02-25,1.0,-6.8,-10.2,MZ00,0.0,MZ,0.6,3.2,,210,,MYZ00Y,87,63,37,MZ00
2004-02-26,0.8,-5.1,-10.3,MZ00,0.0,MZ,0.9,6.9,,230,,MYZ00Y,91,61,45,MZ00
2004-02-27,-1.7,-6.9,-10.2,MZ00,0.0,MZ,1.7,8.8,SSW,30,430,MZZYYZ,53,28,9,MZ00
2004-02-28,-1.7,-7.9,-11.6,MZ00,0.0,MZ,1.0,8.9,,160,,MZZ00Z,46,31,10,MZ00
2004-02-29,-3.6,-8.7,-11.5,MZ00,0.0,MZ,1.3,6.2,SSW,80,410,MZZYYZ,47,38,24,MZ00
2004-03-01,-0.6,-7.8,-12.2,MZ00,0.0,MZ,1.0,6.4,S,80,490,MZZYYZ,64,45,25,MZ00
2004-03-02,4.0,-4.5,-10.8,MZ00,0.0,MZ,1.3,6.1,SSW,60,580,MZZYYZ,63,32,11,MZ*0
2004-03-03,6.7,0.5,-4.9,MZ00,0.0,MZ,2.2,7.9,SSW,0,640,MZZYYZ,36,28,18,MZ00
2004-03-04,9.6,3.2,-2.3,MZ00,0.0,MZ,1.6,6.2,SW,10,440,MZZYYZ,78,30,12,MZ00
2004-03-05,2.8,-1.7,-4.0,MZ00,0.0,MZ,,,,,,M00000,99,87,63,MY**
2004-03-06,0.4,-3.2,-4.7,MZ00,1.6,MZ,,,,,,M00000,99,92,71,MY**
2004-03-07,2.4,-3.1,-7.0,MZ00,0.0,MZ,,,,,,M00000,99,64,28,MY**
2004-03-08,0.6,-3.6,-6.7,MZ00,0.0,MZ,1.2,6.8,WNW,70,300,MZZYYZ,57,45,31,MZ00
2004-03-09,2.0,-3.2,-7.0,MZ0Z,0.0,MZ,1.7,6.9,SSW,10,340,MZZYYZ,54,34,16,MZ00
2004-03-10,1.9,-4.7,-8.5,MZ00,1.8,MZ,,,,,,M00000,92,59,39,MY**
2004-03-11,4.7,-4.2,-9.4,MZ00,0.2,MY,1.2,6.7,,150,,MYY00Y,93,53,12,MY**
2004-03-12,-0.1,-3.8,-7.2,MZ00,0.6,MZ,0.7,4.0,,320,,MYY00Y,99,78,60,MY**
2004-03-13,-2.2,-3.0,-4.2,MZ00,10.0,MY,1.5,6.1,E,0,430,MZZYYZ,99,91,78,MY**
2004-03-14,7.5,0.5,-2.9,MZ00,2.2,MZ,,,,,,M00000,99,89,57,MY**
2004-03-15,13.7,5.5,-0.1,MZ00,0.0,MZ,0.7,3.5,,500,,MZZ00Z,99,49,23,MZ00
2004-03-16,16.9,8.5,2.3,MZ00,0.0,MZ,0.8,3.8,,290,,MZZ00Z,37,26,12,MZ00
2004-03-17,19.0,10.5,6.3,MZ00,0.0,MZ,1.2,4.5,SSW,120,450,MZZYYZ,41,23,9,MZ00
2004-03-18,16.5,8.9,5.2,MZ00,0.0,MZ,1.2,9.6,SSW,130,410,MZZYYZ,62,31,13,MZ00
2004-03-19,13.6,8.1,3.8,MZ00,0.0,MZ,2.0,6.3,SW,0,860,MYZYYY,53,37,19,MZ00
2004-03-20,12.1,7.6,5.3,MZ00,0.0,MZ,2.4,9.0,SW,60,640,MZZYYZ,71,57,43,MZZ0
2004-03-21,14.2,7.6,0.9,MZ0Z,0.0,MZ,2.6,8.8,SW,0,470,MZZZZZ,76,42,14,MZ00
2004-03-22,3.5,0.2,-2.6,MZ00,0.0,MZ,1.9,8.6,W,10,300,MZZYYZ,72,41,25,MZ*0
2004-03-23,1.6,-1.6,-3.8,MZ00,0.0,MZ,1.4,9.2,WNW,40,360,MZZYYZ,53,44,36,MZ00
2004-03-24,2.7,-0.9,-3.2,MZ00,0.0,MZ,1.6,7.7,WNW,10,540,MYZYYY,51,43,31,MZ00
2004-03-25,3.8,-1.0,-3.7,MZ00,0.0,MZ,,,,,,M00000,93,53,30,MYY*
2004-03-26,6.6,-0.6,-4.4,MZ00,0.0,MZ,,,,,,M00000,96,59,28,MY**
2004-03-27,2.0,-2.5,-4.9,MZ0Z,0.0,MY,,,,,,M00000,99,81,53,MY**
2004-03-28,8.0,0.3,-5.8,MZ00,0.0,MZ,1.0,19.2,,80,,MYZ00Y,91,60,28,MZ0*
2004-03-29,8.4,1.6,-3.7,MZ00,0.0,MZ,0.9,6.7,,180,,MYZ00Y,91,63,28,MZ00
2004-03-30,4.2,0.5,-2.6,MZ00,0.0,MZ,1.0,8.5,W,120,170,MYZYYY,99,71,45,MY**
2004-03-31,2.2,-0.1,-1.4,MZ00,1.8,MZ,1.3,7.1,NNE,70,450,MZYYYZ,99,99,91,MY**
2004-04-01,9.2,3.7,-0.2,MY**,0.0,MY,0.8,6.3,,280,,MYY00Y,99,75,46,MY**
2004-04-02,8.2,3.7,1.5,MZ00,8.0,MZ,1.2,6.8,,180,,MZZ00Z,99,78,48,MZ00
2004-04-03,8.9,3.7,1.2,MZ00,0.8,MZ,0.5,3.2,,600,,MZZ00Z,99,83,55,MZ00
2004-04-04,12.4,7.0,2.8,MZ00,0.0,MZ,1.9,6.8,SW,0,390,MZZZZZ,65,46,21,MZ00
2004-04-05,9.6,6.3,2.8,MZ00,0.0,MZ,2.1,8.2,SW,20,360,MZZYYZ,67,38,17,MZ00
2004-04-06,5.7,2.6,-0.9,MZ00,0.0,MZ,2.6,9.5,SW,0,440,MZZZZZ,80,47,31,MZ00
2004-04-07,1.9,-1.1,-3.8,MZ00,0.0,MZ,2.1,10.2,SW,20,290,MZZYYZ,87,50,28,MZ00
2004-04-08,6.0,-0.8,-6.0,MZ00,0.0,MZ,,,,,,M00000,99,49,22,MY**
2004-04-09,-0.4,-2.3,-3.6,MZ00,6.4,MZ,,,,,,M00000,99,94,79,MY**
2004-04-10,4.9,-0.8,-4.6,MZ00,0.0,MZ,,,,,,M00000,99,76,54,MY**
2004-04-11,7.6,1.7,-3.8,MZ00,0.0,MZ,1.0,6.6,,190,,MZZ00Z,67,47,24,MZ00
2004-04-12,7.1,2.2,-1.4,MZ00,0.0,MZ,1.0,6.1,,150,,MZZ00Z,86,52,28,MZ00
2004-04-13,6.8,1.8,-2.7,MZ00,0.0,MZ,1.1,5.5,,120,,MYZ00Y,89,61,35,MZ00
2004-04-14,,,,M000,,M0,,,,,,M00000,,,,M000
2004-04-15,3.0,0.2,-1.2,MZ00,7.0,MZ,,,,,,M00000,99,95,77,MY**
2004-04-16,0.1,-0.6,-1.2,MYYY,0.6,MY,,,,,,M00000,99,99,99,MY**
2004-04-17,10.7,3.9,-0.7,MZ00,0.4,MY,,,,,,M00000,99,84,38,MY**
2004-04-18,11.5,5.2,1.8,MZ00,0.0,MZ,1.3,5.6,SW,60,460,MZZYYZ,93,65,34,MZ00
2004-04-19,2.9,0.9,-2.2,MZ00,2.4,MZ,2.3,12.9,WNW,0,360,MZZZZZ,89,51,32,MZ*0
2004-04-20,10.4,5.4,-0.4,MZ00,0.0,MZ,2.1,7.4,SW,10,490,MZZYYZ,56,40,31,MZ00
2004-04-21,14.4,7.5,1.5,MZ00,0.0,MZ,1.2,5.3,S,70,260,MZZYYZ,79,48,27,MZ00
2004-04-22,15.2,8.1,2.8,MZ00,0.0,MZ,1.0,6.5,,430,,MZZ00Z,82,64,38,MZ00
2004-04-23,15.7,8.5,5.0,MY**,1.0,MZ,1.0,8.9,,230,,MZZ00Z,87,62,28,MZ00
2004-04-24,16.2,9.7,4.4,MZ00,0.0,MZ,1.2,6.9,,270,,MZZ00Z,82,51,26,MZ00
2004-04-25,13.5,7.4,1.1,MZ00,0.0,MZ,1.1,6.3,,160,,MZZ00Z,99,63,33,MZ00
2004-04-26,9.6,5.0,2.7,MZ00,0.0,MZ,0.7,5.4,,440,,MYZ00Y,90,70,47,MZ00
