DATA,Temperatura massima (°C),Temperatura media (°C),Temperatura minima (°C),Temperatura classe,Precipitazione (mm),Precipitazione classe,Velocità media (m/s),Velocità raffica (m/s),Settore prevalente,Durata calma (min),Tempo permanenza (min),Vento classe,Umidità massima (%),Umidità media (%),Umidità minima (%),Umidità classe,Radiazione globale (MJ/m²),Radiazione classe
2007-04-10,12.2,7.1,2.4,MZ00,0.0,MZ,1.7,8.7,ESE,100,660,MZZYYZ,69,42,24,AZ00,23.8,MZ
2007-04-11,10.4,6.6,2.7,MZ00,0.0,MZ,1.1,8.6,ESE,70,340,MZZYYZ,68,49,28,AZ00,14.2,MZ
2007-04-12,8.7,6.5,4.4,MZ00,0.0,MZ,1.3,9.5,ESE,100,310,MZZYYZ,57,50,43,AZ00,9.6,MZ
2007-04-13,5.7,4.4,3.3,MZ00,8.6,MZ,0.9,8.2,SW,140,200,MZZYYZ,84,65,52,AZ*0,1.0,MZ
2007-04-14,10.2,7.0,4.9,MZ00,0.2,MY,1.0,9.2,S,80,230,MZZYYZ,68,53,40,AZ00,6.3,MZ
2007-04-15,13.7,9.3,5.5,MZ00,0.0,MZ,1.1,8.5,ESE,120,230,MZZYYZ,54,39,21,AZ00,23.9,MZ
2007-04-16,16.8,10.4,5.7,MZ00,0.0,MZ,1.4,8.1,ESE,80,290,MZZYYZ,67,35,15,AZ00,23.2,MZ
2007-04-17,15.4,10.2,5.2,MZ00,0.0,MZ,1.6,8.3,W,100,420,MZZYYZ,70,40,14,AZ00,24.8,MZ
2007-04-18,14.9,10.5,6.5,MZ00,0.0,MZ,1.9,8.3,W,20,420,MZZYYZ,48,31,12,AZ00,24.6,MZ
2007-04-19,13.4,8.6,5.5,MZ00,0.0,MZ,1.5,8.0,ESE,120,440,MZZYYZ,75,50,28,AZ00,22.0,MZ
2007-04-20,16.9,9.6,2.9,MZ00,0.0,MZ,1.1,6.4,,240,,MZZ00Z,77,48,19,AZ00,24.9,MZ
2007-04-21,16.2,9.6,5.6,MZ00,0.0,MZ,1.2,8.1,ESE,60,300,MZZYYZ,78,47,22,AZ00,16.7,MZ
2007-04-22,16.3,9.5,5.2,MZ00,2.8,MZ,1.2,8.4,ESE,110,400,MZZYYZ,68,50,25,AZ*0,22.2,MZ
2007-04-23,16.5,11.4,5.6,MZ00,0.0,MZ,1.5,8.3,W,120,340,MZZYYZ,55,33,13,AZ00,26.3,MZ
2007-04-24,18.1,12.6,7.5,MZ00,0.0,MZ,1.6,8.4,W,80,340,MZZYYZ,52,29,10,AZ00,26.4,MZ
2007-04-25,16.4,11.0,7.5,MZ00,2.4,MZ,1.1,6.9,,200,,MZZ00Z,81,53,28,AZ*0,19.2,MZ
2007-04-26,10.7,6.8,4.6,MZ00,10.6,MZ,0.9,7.9,E,120,210,MZZYYZ,95,73,58,AZ*0,9.0,MZ
2007-04-27,10.9,7.0,4.1,MZ00,0.0,MZ,1.4,10.6,,190,,MZZ00Z,82,57,35,AZ00,17.7,MZ
2007-04-28,13.7,8.2,3.1,MZ00,0.0,MZ,1.3,8.0,ESE,90,470,MZZYYZ,66,42,22,AZ00,18.0,MZ
2007-04-29,15.5,9.8,4.4,MZ00,0.0,MZ,1.2,6.9,SE,30,310,MZZYYZ,48,29,14,AZ00,25.3,MZ
2007-04-30,11.0,6.8,3.9,MZ00,4.4,MZ,1.2,8.2,ESE,130,310,MZZYYZ,81,56,34,AZ*0,13.6,MZ
2007-05-01,9.0,5.3,2.9,MZ00,3.4,MZ,1.3,9.2,,260,,MZZ00Z,93,72,45,AZ*0,13.6,MZ
2007-05-02,5.4,1.9,0.1,MZ00,36.6,MZ,0.8,10.1,,240,,MZZ00Z,91,80,58,AZ*0,5.6,MZ
2007-05-03,5.9,1.9,0.2,MZ00,4.4,MZ,1.0,11.4,,300,,MZZ00Z,100,84,52,AZ00,13.8,MZ
2007-05-04,4.9,1.3,0.1,MZ00,17.0,MZ,0.2,3.4,,880,,MYZ00Y,100,89,65,AZ00,4.1,MZ
2007-05-05,9.0,5.0,0.2,MZ00,3.2,MZ,1.0,7.4,,180,,MZZ00Z,95,64,41,AZ*0,14.5,MZ
2007-05-06,11.2,7.3,3.3,MZ00,0.0,MZ,1.6,11.6,ESE,70,220,MZZYYZ,59,45,33,AZ00,24.1,MZ
2007-05-07,14.2,9.0,3.8,MZ00,0.0,MZ,2.2,10.4,W,10,620,MZZYYZ,48,35,17,AZ00,26.2,MZ
2007-05-08,12.4,9.3,7.0,MZ00,0.0,MZ,3.8,14.9,WSW,0,690,MZZZZZ,52,44,33,AZ00,21.2,MZ
2007-05-09,14.7,10.8,8.2,MZ00,0.0,MZ,3.2,14.4,W,10,690,MZZYYZ,47,27,8,AZ00,29.4,MZ
2007-05-10,18.3,13.3,7.5,MZ00,0.0,MZ,1.8,8.1,W,0,430,MZZZZZ,28,12,4,AY**,29.9,MZ
2007-05-11,17.4,12.2,7.7,MZ00,0.6,MZ,1.5,8.3,W,20,280,MZZYYZ,63,34,20,AZ*0,21.2,MZ
2007-05-12,18.4,12.3,8.3,MZ00,0.0,MZ,1.4,7.8,W,80,340,MZZYYZ,61,37,18,AZ*0,25.9,MZ
2007-05-13,13.5,10.0,6.8,MZ00,0.0,MZ,1.4,10.7,E,110,270,MZZYYZ,95,60,39,AZ00,13.9,MZ
2007-05-14,9.1,7.3,2.7,MZ00,14.2,MZ,1.2,12.8,,190,,MZZ00Z,96,72,43,AZ*0,5.3,MZ
2007-05-15,6.5,3.5,0.7,MZ00,0.0,MZ,2.8,12.4,W,0,810,MZZZZZ,53,41,27,AZ00,29.0,MZ
2007-05-16,11.0,5.5,1.0,MZ00,0.6,MY,2.0,9.4,W,10,350,MZZYYZ,70,35,16,AZ00,20.9,MZ
2007-05-17,12.6,8.6,4.2,MZ00,0.8,MZ,2.0,11.6,WNW,10,270,MZZYYZ,64,49,41,AZ00,20.7,MZ
2007-05-18,17.4,13.0,8.6,MZ00,0.0,MZ,2.1,12.3,W,10,610,MZZYYZ,52,31,18,AZ00,30.6,MZ
2007-05-19,19.7,12.9,8.2,MZ00,0.0,MZ,0.8,5.5,N,110,280,MZZYYZ,77,44,21,AZ00,29.9,MZ
2007-05-20,15.6,11.0,7.9,MZ00,0.0,MZ,0.6,4.6,,170,,MZZ00Z,91,69,48,AZ00,13.9,MZ
2007-05-21,17.6,12.4,7.8,MZ00,0.0,MZ,0.7,3.7,,190,,MZZ00Z,88,65,41,AZ00,16.9,MZ
2007-05-22,21.7,16.0,10.2,MZ00,0.0,MZ,1.3,7.5,W,40,380,MZZYYZ,69,38,15,AZ00,26.9,MZ
2007-05-23,19.7,14.5,8.0,MZ00,7.2,MZ,2.7,12.1,ESE,0,810,MZZZZZ,79,41,14,AZ*0,23.5,MZ
2007-05-24,19.4,13.7,8.2,MZ00,0.0,MZ,1.5,13.4,ESE,90,490,MZZYYZ,79,49,26,AZ00,20.5,MZ
2007-05-25,19.6,13.9,9.9,MZ00,0.0,MZ,1.4,10.6,ESE,60,380,MZZYYZ,58,47,26,AZ0*,23.0,MZ
2007-05-26,10.4,8.4,6.9,MZ00,11.2,MZ,1.1,10.3,,250,,MZZ00Z,100,74,47,AZ00,6.3,MZ
2007-05-27,14.5,8.3,5.1,MZ00,0.6,MY,0.6,5.7,,250,,MZZ00Z,100,80,48,AZ0*,15.6,MZ
2007-05-28,5.9,2.6,0.0,MZ00,2.8,MZ,3.1,14.8,WSW,40,540,MZZYYZ,78,53,39,AZ*0,10.5,MZ
2007-05-29,6.3,3.0,-0.8,MZ00,0.0,MZ,2.2,12.3,W,10,550,MZZYYZ,48,40,33,AZ00,28.2,MZ
2007-05-30,15.1,8.5,-0.3,MZ00,0.0,MZ,0.9,5.8,N,100,240,MZZYYZ,59,28,4,AY**,30.1,MZ
2007-05-31,9.7,5.9,2.3,MZ00,24.6,MY,1.0,8.0,,170,,MZZ00Z,93,67,46,AZ*0,7.8,MZ
2007-06-01,9.5,5.8,1.9,MZ00,0.6,MZ,1.6,9.5,W,70,310,MZZYYZ,78,51,35,AZ00,20.7,MZ
2007-06-02,12.7,6.9,2.6,MZ00,6.2,MZ,1.7,11.7,ESE,60,270,MZZYYZ,82,58,34,AZ*0,21.0,MZ
2007-06-03,13.1,7.6,3.4,MZ00,4.0,MZ,0.6,6.7,,190,,MZZ00Z,87,65,40,AZ*0,12.3,MZ
2007-06-04,16.2,10.9,6.7,MZ00,0.0,MZ,0.9,8.1,SE,100,270,MZZYYZ,76,55,35,AZ00,19.3,MZ
2007-06-05,15.0,10.7,7.6,MZ00,5.0,MZ,0.8,8.7,,170,,MZZ00Z,85,64,44,AZ**,15.9,MZ
2007-06-06,13.1,9.0,7.2,MZ00,9.6,MZ,0.9,8.2,,370,,MZZ00Z,100,78,57,AZ0*,11.2,MZ
2007-06-07,12.6,8.9,7.0,MZ00,5.8,MZ,0.8,8.0,ESE,120,220,MZZYYZ,84,75,57,AZ*0,12.5,MZ
2007-06-08,18.2,12.5,7.4,MZ00,0.2,MY,1.1,7.8,E,140,320,MZZYYZ,90,65,37,AZ0*,22.8,MZ
2007-06-09,19.8,13.8,9.0,MZ00,0.4,MY,0.7,5.7,,220,,MZZ00Z,92,68,32,AZ00,24.3,MZ
2007-06-10,20.2,13.3,9.9,MZ00,4.4,MZ,0.9,8.4,ESE,140,240,MZZYYZ,89,64,37,AZ*0,20.5,MZ
2007-06-11,19.1,13.9,9.9,MZ00,0.6,MZ,1.3,9.2,SE,40,250,MZZYYZ,63,43,25,AZ*0,27.9,MZ
2007-06-12,18.4,14.0,9.8,MZ00,0.0,MZ,1.3,7.1,SSW,80,210,MZZYYZ,58,47,34,AZ00,21.8,MZ
2007-06-13,18.1,12.2,8.5,MZ00,14.8,MZ,0.9,4.4,ESE,140,270,MZZYYZ,79,66,42,AZ**,13.4,MZ
2007-06-14,16.9,12.1,7.9,MZ00,0.8,MZ,1.1,9.3,,190,,MZZ00Z,87,67,49,AZ00,17.4,MZ
2007-06-15,15.3,10.9,8.1,MZ00,21.6,MZ,1.1,8.6,,240,,MZZ00Z,98,65,26,AZ*0,14.7,MZ
2007-06-16,15.9,11.6,7.7,MZ00,0.0,MZ,1.5,7.8,ESE,10,250,MZZYYZ,62,35,23,AZ00,26.2,MZ
2007-06-17,16.3,10.9,6.9,MZ00,5.2,MZ,1.2,9.0,ESE,130,420,MZZYYZ,89,60,35,AZ*0,14.9,MZ
2007-06-18,17.4,13.5,10.4,MZ00,0.4,MZ,1.3,8.9,W,50,300,MZZYYZ,74,54,36,AZ00,17.4,MZ
2007-06-19,19.8,15.1,10.2,MZ00,0.0,MZ,2.6,13.9,ESE,20,580,MZZYYZ,65,52,34,AZ00,28.6,MZ
2007-06-20,19.8,15.4,11.4,MZ00,0.0,MZ,1.6,10.0,,160,,MZZ00Z,88,65,43,AZ00,23.6,MZ
2007-06-21,20.3,16.1,11.4,MZ00,0.0,MZ,1.6,11.4,ESE,70,430,MZZYYZ,85,45,18,AZ00,30.9,MZ
2007-06-22,17.0,12.9,8.9,MZ00,0.0,MZ,1.6,11.5,WSW,40,430,MZZYYZ,59,39,22,AZ00,22.6,MZ
2007-06-23,20.5,13.5,6.9,MZ00,0.0,MZ,1.3,6.4,SW,30,180,MZZYYZ,59,35,12,AZ0*,31.8,MZ
2007-06-24,19.2,13.9,9.0,MZ00,0.0,MZ,0.9,5.0,,150,,MZZ00Z,82,53,21,AZ00,19.9,MZ
2007-06-25,19.9,13.2,6.5,MZ00,4.0,MZ,1.4,13.6,ESE,130,150,MZZYYZ,91,60,23,AZ*0,18.5,MZ
2007-06-26,12.8,8.4,5.2,MZ00,0.0,MZ,2.9,11.0,W,0,800,MZZZZZ,51,39,30,AZ00,32.9,MZ
2007-06-27,12.7,8.1,4.4,MZ00,0.0,MZ,2.4,9.2,W,0,560,MZZZZZ,51,39,28,AZ00,30.2,MZ
2007-06-28,18.7,11.5,3.7,MZ00,0.0,MZ,0.9,4.9,SE,20,270,MZZYYZ,83,41,10,AZ00,31.9,MZ
2007-06-29,19.2,13.2,7.3,MZ00,0.0,MZ,1.4,9.9,WNW,20,290,MZZYYZ,69,40,9,AZ**,29.3,MZ
2007-06-30,19.7,14.5,9.4,MZ00,0.0,MZ,1.0,6.6,S,120,190,MZZYYZ,81,48,19,AZ00,26.8,MZ
2007-07-01,19.0,13.8,9.1,MZ00,3.6,MZ,1.2,9.9,ESE,80,190,MZZYYZ,82,58,37,AZ*0,18.8,MZ
2007-07-02,17.5,11.9,7.9,MZ00,4.4,MZ,1.6,8.2,WSW,0,260,MZZZZZ,77,51,26,AZ*0,25.5,MZ
2007-07-03,17.0,11.7,6.8,MZ00,3.2,MZ,1.5,11.4,SW,50,250,MZZYYZ,69,50,29,AZ*0,15.9,MZ
2007-07-04,12.7,7.3,2.4,MZ00,3.0,MZ,2.9,12.4,W,0,550,MZZZZZ,73,46,30,AZ*0,19.9,MZ
2007-07-05,12.0,8.6,5.1,MZ00,0.0,MZ,2.7,11.8,W,0,590,MZZZZZ,51,36,14,AZ00,29.3,MZ
2007-07-06,18.1,13.9,9.2,MZ00,0.0,MZ,2.8,11.1,W,10,540,MZZYYZ,49,38,26,AZ00,29.0,MZ
2007-07-07,21.4,16.8,11.1,MZ00,0.0,MZ,1.6,9.1,WNW,30,330,MZZYYZ,42,25,11,AZ0*,31.4,MZ
2007-07-08,20.6,15.5,10.3,MZ00,4.0,MZ,0.8,8.3,,180,,MZZ00Z,82,49,24,AZ*0,13.2,MZ
2007-07-09,14.0,9.4,3.3,MZ00,9.2,MZ,2.0,10.2,WSW,40,380,MZZYYZ,79,58,26,AZ*0,12.6,MZ
2007-07-10,10.1,6.2,3.3,MZ00,0.0,MZ,2.8,13.7,W,0,710,MZZZZZ,51,41,31,AZ00,25.4,MZ
2007-07-11,15.1,9.1,5.0,MZ00,0.0,MZ,1.6,8.9,WNW,0,320,MZZZZZ,50,37,23,AZ00,30.6,MZ
2007-07-12,18.7,12.9,4.9,MZ00,0.0,MZ,1.5,7.2,WNW,50,400,MZZYYZ,47,28,10,AZ00,31.2,MZ
2007-07-13,21.2,14.6,9.1,MZ00,0.0,MZ,1.0,5.6,ESE,80,250,MZZYYZ,76,46,27,AZ00,29.3,MZ
2007-07-14,23.2,16.1,9.5,MZ00,0.0,MZ,0.8,6.0,SE,120,280,MZZYYZ,82,60,33,AZ*0,29.2,MZ
2007-07-15,19.5,15.9,11.4,MZ00,0.0,MZ,3.4,14.1,ESE,100,840,MZZYYZ,86,56,38,AZ00,29.1,MZ
2007-07-16,19.4,15.7,10.6,MZ00,0.0,MZ,3.4,15.5,ESE,40,690,MZZYYZ,74,46,28,AZ00,28.4,MZ
2007-07-17,22.1,16.4,11.3,MZ00,0.0,MZ,1.7,12.7,ESE,30,350,MZZYYZ,62,47,28,AZ00,25.0,MZ
2007-07-18,23.5,17.4,12.0,MZ00,0.0,MZ,1.8,10.9,ESE,80,500,MZZYYZ,65,49,29,AZ00,26.0,MZ
2007-07-19,21.9,16.8,12.7,MZ00,0.0,MZ,2.7,13.3,ESE,20,750,MZZYYZ,69,51,30,AZ00,20.0,MZ
2007-07-20,23.4,17.2,12.8,MZ00,0.0,MZ,1.6,10.1,ESE,80,520,MZZYYZ,68,48,17,AZ0*,22.9,MZ
2007-07-21,21.3,15.6,11.1,MZ00,0.4,MY,1.5,12.0,,170,,MZZ00Z,73,51,19,AZ0*,22.2,MZ
2007-07-22,18.6,14.5,10.0,MZ00,0.0,MZ,1.8,8.9,SE,0,540,MZZZZZ,64,33,14,AZ00,29.0,MZ
2007-07-23,19.8,13.5,9.1,MZ00,5.2,MZ,1.5,14.9,ESE,60,420,MZZYYZ,87,49,20,AZ*0,14.7,MZ
2007-07-24,16.1,11.8,8.5,MZ00,2.0,MZ,1.8,8.2,W,20,380,MZZYYZ,81,49,28,AZ**,24.0,MZ
2007-07-25,21.7,14.1,7.3,MZ00,0.0,MZ,1.1,6.8,ESE,60,170,MZZYYZ,55,38,20,AZ00,28.1,MZ
2007-07-26,22.9,15.8,9.9,MZ00,0.0,MZ,0.8,4.4,SE,70,240,MZZYYZ,73,49,28,AZ00,26.8,MZ
2007-07-27,24.6,18.6,12.5,MZ00,0.0,MZ,1.4,8.3,WNW,10,410,MZZYYZ,44,30,17,AZ00,27.4,MZ
2007-07-28,22.0,17.3,12.5,MZ00,0.0,MZ,2.0,8.5,W,30,530,MZZYYZ,45,32,22,AZ00,29.0,MZ
2007-07-29,20.5,15.9,10.7,MZ00,0.0,MZ,2.3,9.7,W,0,550,MZZZZZ,47,32,17,AZ00,29.2,MZ
2007-07-30,16.7,13.6,8.1,MZ00,0.0,MZ,2.9,14.3,W,10,810,MZZYYZ,50,35,23,AZ00,28.9,MZ
2007-07-31,17.2,10.7,5.1,MZ00,0.0,MZ,0.7,4.8,,210,,MZZ00Z,75,54,38,AZ00,25.9,MZ
2007-08-01,19.4,12.9,6.5,MZ00,0.0,MZ,0.8,3.8,N,80,410,MZZYYZ,71,54,35,AZ00,27.4,MZ
2007-08-02,18.4,12.1,7.6,MZ00,12.8,MZ,1.1,14.8,,170,,MZZ00Z,79,62,35,AZ**,9.8,MZ
2007-08-03,18.4,13.3,8.8,MZ00,0.0,MZ,1.5,7.1,W,80,470,MZZYYZ,68,46,30,AZ00,25.7,MZ
2007-08-04,22.3,15.1,9.1,MZ00,0.0,MZ,0.7,4.2,N,130,290,MZZYYZ,79,58,31,AZ00,26.9,MZ
2007-08-05,22.9,16.3,11.3,MZ00,0.0,MZ,0.7,3.4,N,130,320,MZZYYZ,95,58,36,AZ00,25.7,MZ
2007-08-06,22.4,15.0,10.6,MZ00,3.0,MZ,0.7,4.3,,290,,MZZ00Z,98,66,35,AZ*0,20.6,MZ
2007-08-07,14.6,12.3,9.8,MZ00,21.2,MY,0.8,4.5,,150,,MZZ00Z,88,76,61,AZ*0,5.9,MZ
2007-08-08,14.1,9.7,5.6,MZ00,4.0,MZ,2.2,14.7,WSW,40,440,MZZYYZ,79,60,43,AZ*0,9.0,MZ
2007-08-09,10.3,7.1,4.4,MZ00,0.2,MY,2.4,10.4,W,0,580,MZZZZZ,58,50,43,AZ00,13.3,MZ
2007-08-10,14.4,9.2,4.0,MZ00,0.0,MZ,2.1,9.0,W,0,510,MZZZZZ,54,44,30,AZ00,25.9,MZ
2007-08-11,20.4,13.9,7.4,MZ00,0.0,MZ,1.4,8.1,ESE,60,600,MZZYYZ,59,42,24,AZ00,24.3,MZ
2007-08-12,20.9,15.3,10.5,MZ00,0.0,MZ,0.9,5.8,SE,90,200,MZZYYZ,61,44,23,AZ00,22.4,MZ
2007-08-13,20.5,14.2,10.1,MZ00,0.0,MZ,0.7,4.2,ESE,90,340,MZZYYZ,91,54,32,AZ0*,15.6,MZ
2007-08-14,20.6,15.0,10.7,MZ00,0.0,MZ,0.7,6.3,,230,,MZZ00Z,88,53,24,AZ00,19.2,MZ
2007-08-15,23.5,16.6,12.2,MZ00,0.0,MZ,0.7,6.1,,200,,MZZ00Z,100,59,27,AZ00,21.3,MZ
2007-08-16,20.0,14.9,10.2,MZ00,0.2,MY,1.3,7.4,SW,40,240,MZZYYZ,100,48,29,AZ00,17.7,MZ
2007-08-17,17.4,12.1,8.1,MZ00,0.0,MZ,1.7,9.6,W,50,670,MZZYYZ,61,42,24,AZ00,26.7,MZ
2007-08-18,17.2,12.5,8.7,MZ00,0.0,MZ,2.3,13.2,ESE,80,670,MZZYYZ,77,55,38,AZ00,21.3,MZ
2007-08-19,17.9,12.9,8.9,MZ00,0.4,MY,0.9,6.9,ESE,40,190,MZZYYZ,80,54,26,AZ0*,16.1,MZ
2007-08-20,14.3,10.1,5.8,MZ00,0.0,MZ,1.4,8.5,W,60,330,MZZYYZ,85,51,33,AZ00,18.6,MZ
2007-08-21,7.5,6.2,4.5,MZ00,7.2,MZ,0.7,7.7,,320,,MZZ00Z,95,79,61,AZ*0,6.1,MZ
2007-08-22,13.5,6.9,3.1,MZ00,3.4,MZ,1.2,11.6,,180,,MZZ00Z,100,76,42,AZ00,13.5,MZ
2007-08-23,12.2,7.5,3.1,MZ00,0.2,MY,1.4,10.3,ESE,50,500,MZZYYZ,100,77,45,AZ00,17.8,MZ
2007-08-24,17.0,10.9,5.5,MZ00,0.2,MY,1.1,8.2,SE,110,220,MZZYYZ,95,65,36,AZ0*,20.8,MZ
2007-08-25,23.3,16.6,9.1,MZ00,0.0,MZ,0.9,3.5,ESE,50,300,MZZYYZ,80,46,28,AZ00,20.1,MZ
2007-08-26,26.9,20.7,15.2,MZ00,0.0,MZ,1.1,6.2,SSW,20,180,MZZYYZ,47,31,18,AZ00,21.5,MZ
2007-08-27,25.8,20.7,15.8,MZ00,0.0,MZ,1.5,9.7,W,10,380,MZZYYZ,47,30,17,AZ00,21.4,MZ
2007-08-28,25.6,19.4,12.5,MZ00,0.0,MZ,1.5,9.5,S,50,270,MZZYYZ,73,33,17,AZ*0,15.9,MZ
2007-08-29,18.9,13.9,10.9,MZ00,7.2,MZ,1.5,13.1,ESE,70,210,MZZYYZ,98,60,33,AZ**,7.4,MZ
2007-08-30,17.8,12.4,9.2,MZ00,0.0,MZ,1.4,9.2,WSW,30,260,MZZYYZ,66,52,34,AZ00,12.3,MZ
2007-08-31,17.5,11.7,8.4,MZ00,2.0,MZ,1.2,9.4,,200,,MZZ00Z,100,60,35,AZ00,20.1,MZ
2007-09-01,17.1,11.7,7.1,MZ00,0.0,MZ,1.6,8.3,W,30,450,MZZYYZ,73,44,24,AZ00,23.4,MZ
2007-09-02,18.6,12.4,7.8,MZ00,0.0,MZ,0.8,3.6,ESE,30,290,MZZYYZ,82,56,36,AZ00,18.5,MZ
2007-09-03,18.1,12.9,8.7,MZ00,0.0,MZ,2.1,10.0,W,0,620,MZZZZZ,53,25,7,AZ00,20.8,MZ
2007-09-04,12.0,8.1,3.7,MZ00,0.0,MZ,2.3,12.1,W,0,600,MZZZZZ,55,33,23,AZ00,23.3,MZ
2007-09-05,12.0,7.3,2.8,MZ00,0.0,MZ,2.0,10.0,W,0,480,MZZZZZ,43,26,8,AZ00,23.3,MZ
2007-09-06,15.9,10.0,4.8,MZ00,0.0,MZ,2.1,11.3,W,20,410,MZZYYZ,40,19,5,AZ00,23.0,MZ
2007-09-07,20.5,13.5,7.4,MZ00,0.0,MZ,1.3,7.3,ESE,20,530,MZZYYZ,43,27,10,AZ00,20.5,MZ
2007-09-08,19.9,13.7,8.6,MZ00,0.0,MZ,0.9,4.9,ESE,40,310,MZZYYZ,66,35,18,AZ00,21.8,MZ
2007-09-09,20.7,13.2,8.1,MZ00,0.0,MZ,1.5,9.4,W,20,260,MZZYYZ,64,35,12,AZ00,21.8,MZ
2007-09-10,19.2,12.5,5.7,MZ00,0.0,MZ,2.0,12.3,W,30,240,MZZYYZ,73,35,12,AZ00,21.4,MZ
2007-09-11,19.3,12.8,8.2,MZ00,0.0,MZ,1.6,10.2,W,40,260,MZZYYZ,69,31,7,AZ00,21.5,MZ
2007-09-12,16.7,10.4,7.0,MZ00,0.0,MZ,0.6,3.8,,230,,MZZ00Z,80,63,40,AZ00,16.2,MZ
2007-09-13,17.8,10.3,6.4,MZ00,0.0,MZ,0.5,3.5,,310,,MZZ00Z,94,69,37,AZ00,14.8,MZ
2007-09-14,19.9,12.1,6.4,MZ00,0.0,MZ,0.8,5.2,ESE,120,220,MZZYYZ,98,62,30,AZ0*,17.8,MZ
2007-09-15,21.1,13.6,9.1,MZ00,0.0,MZ,1.0,4.1,S,10,330,MZZYYZ,75,45,17,AZ00,20.1,MZ
2007-09-16,19.1,12.4,8.6,MZ00,0.4,MZ,0.8,8.9,,320,,MZZ00Z,91,68,41,AZ00,14.3,MZ
2007-09-17,18.5,12.0,7.7,MZ00,10.0,MZ,0.9,9.6,,170,,MZZ00Z,93,63,29,AZ*0,14.8,MZ
2007-09-18,11.3,7.5,2.9,MZ00,2.2,MZ,2.1,10.1,W,30,390,MZZYYZ,77,53,32,AZ*0,12.8,MZ
2007-09-19,14.8,6.6,0.9,MZ00,0.0,MZ,0.9,6.4,SE,30,370,MZZYYZ,64,41,20,AZ00,20.0,MZ
2007-09-20,14.6,7.4,2.3,MZ00,0.0,MZ,0.7,5.0,ESE,90,340,MZZYYZ,79,53,27,AZ0*,19.3,MZ
2007-09-21,15.4,9.1,4.8,MZ00,0.0,MZ,0.7,3.3,ESE,120,360,MZZYYZ,88,55,35,AZ00,18.3,MZ
2007-09-22,16.9,10.3,6.1,MZ00,0.0,MZ,0.8,2.9,ESE,60,350,MZZYYZ,86,61,32,AZ00,17.4,MZ
2007-09-23,16.0,10.5,7.0,MZ00,0.2,MY,1.1,8.5,ESE,100,300,MZZYYZ,89,63,38,AZ00,13.9,MZ
2007-09-24,17.6,10.3,6.4,MZ00,0.0,MZ,0.8,4.4,SE,100,380,MZZYYZ,75,53,20,AZ00,15.3,MZ
2007-09-25,15.4,9.1,4.3,MZ00,0.0,MZ,1.6,11.1,WSW,30,400,MZZYYZ,65,48,26,AZ00,13.3,MZ
2007-09-26,6.8,3.9,1.6,MZ00,0.0,MZ,2.5,11.0,W,0,530,MZZZZZ,49,43,32,AZ00,13.8,MZ
2007-09-27,5.5,2.2,0.0,MZ00,2.0,MZ,1.2,7.9,,170,,MZZ00Z,86,58,38,AZ**,6.4,MZ
2007-09-28,7.9,3.7,0.7,MZ00,0.2,MY,1.7,8.8,WSW,40,280,MZZYYZ,75,51,35,AZ00,11.0,MZ
2007-09-29,12.1,5.5,0.9,MZ00,0.6,MZ,0.7,7.2,,300,,MZZ00Z,91,58,24,AZ00,17.4,MZ
2007-09-30,8.1,5.9,4.4,MZ00,1.2,MY,0.3,2.1,,620,,MZZ00Z,100,97,88,AZ00,2.9,MZ
2007-10-01,15.2,8.1,3.9,MZ00,0.2,MY,0.8,2.5,ESE,60,360,MZZYYZ,100,84,46,AZ00,15.0,MZ
2007-10-02,18.7,11.8,6.0,MZ00,0.2,MY,0.9,3.7,ESE,60,650,MZZYYZ,100,61,35,AZ00,16.7,MZ
2007-10-03,18.2,12.0,8.3,MZ00,2.8,MZ,1.1,9.3,ESE,70,580,MZZYYZ,77,50,25,AZ*0,8.4,MZ
2007-10-04,14.5,11.1,8.6,MZ00,0.4,MY,0.8,4.0,ESE,80,360,MZZYYZ,80,62,41,AZ00,5.7,MZ
2007-10-05,18.2,12.1,9.5,MZ00,5.0,MZ,0.7,5.6,ESE,140,340,MZZYYZ,94,62,36,AZ*0,7.9,MZ
2007-10-06,14.1,10.4,7.9,MZ00,3.4,MZ,0.7,3.1,,200,,MZZ00Z,97,78,59,AZ*0,7.8,MZ
2007-10-07,13.2,8.7,5.7,MZ00,0.2,MY,0.7,2.7,,160,,MZZ00Z,100,77,46,AZ0*,14.7,MZ
2007-10-08,13.3,8.1,4.4,MZ00,0.0,MZ,0.8,2.8,,200,,MZZ00Z,89,65,37,AZ00,14.6,MZ
2007-10-09,13.5,7.1,3.5,MZ00,0.0,MZ,0.6,5.0,,290,,MZZ00Z,90,69,36,AZ00,13.3,MZ
2007-10-10,7.8,4.7,2.3,MZ00,0.0,MZ,0.6,4.8,,380,,MZZ00Z,93,75,53,AZ00,4.7,MZ
2007-10-11,11.3,5.1,2.0,MZ00,0.2,MY,1.0,7.5,SE,50,420,MZZYYZ,83,59,36,AZ00,14.3,MZ
2007-10-12,15.8,8.4,2.9,MZ00,0.0,MZ,0.9,2.9,ESE,30,580,MZZYYZ,56,32,13,AZ00,12.8,MZ
2007-10-13,16.1,8.4,3.1,MZ00,0.0,MZ,0.8,2.8,SE,30,460,MZZYYZ,83,40,13,AZ00,14.1,MZ
2007-10-14,12.8,6.4,3.0,MZ00,0.0,MZ,0.5,3.0,,410,,MZZ00Z,92,73,41,AZ00,11.8,MZ
