DATA,Temperatura massima (°C),Temperatura media (°C),Temperatura minima (°C),Temperatura classe,Precipitazione (mm),Precipitazione classe,Velocità media (m/s),Velocità raffica (m/s),Settore prevalente,Durata calma (min),Tempo permanenza (min),Vento classe,Umidità massima (%),Umidità media (%),Umidità minima (%),Umidità classe
1994-01-11,8.2,4.1,0.4,M000,,M0,4.3,14.3,NW,330,710,M00000,98,74,42,M000
1994-01-12,13.3,4.2,-0.7,M000,,M0,1.0,6.2,WNW,480,330,M00000,91,66,29,M000
1994-01-13,12.4,3.2,-0.8,M000,,M0,0.4,3.8,NW,930,140,M00000,94,78,34,M000
1994-01-14,11.7,5.1,-0.8,M000,0.0,MZ,2.0,15.8,SE,680,240,M00000,96,72,22,M000
1994-01-15,10.0,3.6,0.1,M000,0.0,MZ,2.5,16.1,NW,390,440,M00000,96,71,23,M000
1994-01-16,7.5,2.9,0.2,M000,0.0,MZ,1.2,6.0,SE,660,340,M00000,92,79,53,M000
1994-01-17,5.7,1.2,-2.3,M000,0.0,MZ,1.2,6.8,WNW,700,220,M00000,93,71,42,M000
1994-01-18,7.6,1.5,-2.6,M000,0.0,MZ,1.7,4.9,WNW,430,530,M*****,86,55,33,M000
1994-01-19,6.9,0.6,-4.2,M000,0.0,MZ,1.1,6.1,WNW,540,340,M00000,72,48,23,M000
1994-01-20,11.1,2.8,-2.2,M000,0.0,MZ,2.9,9.1,WNW,250,510,M00000,60,31,8,M000
1994-01-21,11.9,1.9,-3.9,M000,0.0,MZ,1.6,9.2,WNW,300,320,M00000,72,38,8,M000
1994-01-22,11.4,0.4,-5.6,M000,0.0,MZ,0.6,4.2,NW,780,170,M00000,84,56,16,M000
1994-01-23,12.8,3.0,-3.4,M000,0.0,MZ,0.8,4.6,SSE,570,210,M00000,78,52,17,M000
1994-01-24,17.1,8.2,-0.3,M000,0.0,MZ,4.3,24.4,NNW,250,310,M00000,76,46,24,M000
1994-01-25,18.8,11.3,1.6,M000,0.0,MZ,5.4,19.3,NNW,120,470,M00000,87,47,24,M000
1994-01-26,15.3,10.7,7.2,M000,0.0,MZ,10.7,29.8,NW,0,990,M00000,37,25,15,M000
